age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
56,management,married,professional.course,no,no,no,cellular,dec,wed,124,1,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5
48,admin.,married,university.degree,no,yes,no,cellular,aug,fri,651,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
33,unemployed,single,university.degree,no,yes,no,telephone,aug,fri,145,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
55,entrepreneur,married,university.degree,unknown,yes,yes,cellular,nov,tue,157,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
45,admin.,single,basic.9y,unknown,yes,no,telephone,jun,fri,172,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
32,technician,divorced,professional.course,no,yes,no,cellular,nov,tue,250,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
64,retired,married,university.degree,no,yes,no,cellular,apr,tue,146,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
21,unemployed,single,high.school,no,yes,no,telephone,aug,tue,172,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2
29,blue-collar,married,basic.9y,unknown,no,no,cellular,apr,mon,54,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
42,admin.,single,high.school,no,no,no,telephone,may,tue,205,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
33,admin.,married,university.degree,no,no,no,cellular,aug,fri,58,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
32,services,divorced,high.school,no,yes,no,telephone,may,wed,245,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
47,admin.,married,basic.9y,no,yes,no,telephone,jun,fri,9,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
32,services,married,professional.course,no,yes,yes,cellular,nov,tue,265,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
46,entrepreneur,single,university.degree,no,no,no,cellular,apr,mon,89,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
45,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,408,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
45,management,married,university.degree,no,no,no,cellular,aug,mon,361,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
53,technician,married,professional.course,no,yes,no,telephone,sep,fri,384,1,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5
39,management,married,university.degree,no,yes,no,cellular,apr,fri,306,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
57,admin.,married,high.school,no,yes,no,cellular,nov,mon,169,1,3,3,success,-3.4,92.649,-30.1,0.715,5017.5
32,blue-collar,single,high.school,no,yes,yes,cellular,may,tue,202,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
38,self-employed,divorced,basic.9y,no,yes,yes,cellular,jul,thu,119,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
52,technician,married,professional.course,no,no,no,cellular,aug,fri,77,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
55,admin.,married,basic.9y,no,yes,yes,cellular,nov,thu,430,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
53,admin.,divorced,university.degree,no,yes,no,cellular,nov,tue,69,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
52,services,married,high.school,unknown,yes,no,cellular,jul,thu,117,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
33,services,married,high.school,unknown,no,no,cellular,nov,thu,117,6,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
32,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,thu,307,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
41,housemaid,divorced,university.degree,no,no,no,cellular,nov,wed,105,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8
39,entrepreneur,married,professional.course,no,yes,no,cellular,nov,thu,69,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
42,entrepreneur,married,basic.6y,no,no,no,telephone,may,mon,204,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
43,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,155,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
29,services,single,high.school,no,no,no,cellular,apr,mon,386,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
39,management,married,basic.6y,no,yes,no,cellular,apr,fri,177,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
30,self-employed,single,university.degree,no,yes,yes,cellular,aug,wed,131,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
38,blue-collar,single,basic.4y,no,yes,no,telephone,jun,mon,108,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
53,self-employed,married,basic.9y,no,yes,no,cellular,nov,mon,62,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
56,entrepreneur,married,university.degree,unknown,no,no,telephone,may,tue,153,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
33,services,married,basic.9y,no,yes,no,cellular,jul,tue,163,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
26,services,single,high.school,no,yes,no,cellular,may,mon,360,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
44,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,311,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
28,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,thu,347,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
51,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,fri,174,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
44,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,mon,363,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
37,technician,single,professional.course,no,yes,no,telephone,may,mon,98,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
29,services,single,high.school,unknown,yes,no,cellular,jul,fri,289,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
47,technician,married,basic.9y,no,yes,no,cellular,apr,mon,151,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
32,admin.,married,university.degree,no,yes,no,cellular,jul,thu,61,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
30,admin.,married,university.degree,no,yes,no,cellular,apr,thu,80,3,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1
44,unknown,divorced,unknown,no,no,no,cellular,apr,tue,189,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
51,admin.,divorced,high.school,no,yes,no,cellular,aug,tue,192,1,6,1,success,-2.9,92.201,-31.4,0.838,5076.2
54,retired,divorced,professional.course,no,yes,no,telephone,may,thu,242,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
31,admin.,married,university.degree,no,no,no,telephone,may,wed,197,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
33,services,married,high.school,no,no,no,cellular,jun,mon,472,1,999,1,failure,-1.7,94.055,-39.8,0.72,4991.6
31,services,married,high.school,no,unknown,unknown,cellular,jul,tue,135,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
49,technician,married,professional.course,no,no,no,cellular,aug,mon,92,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
35,technician,single,university.degree,no,no,no,cellular,aug,tue,218,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
30,blue-collar,divorced,basic.9y,no,no,yes,telephone,jun,tue,134,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
30,blue-collar,single,basic.9y,no,yes,no,telephone,jun,mon,662,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
36,services,divorced,basic.9y,no,no,no,cellular,may,tue,286,5,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
44,technician,married,unknown,no,no,yes,cellular,oct,tue,139,2,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5
32,admin.,married,high.school,no,yes,yes,cellular,aug,tue,711,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
46,technician,married,professional.course,unknown,yes,no,telephone,jun,thu,69,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
34,management,single,university.degree,no,yes,yes,cellular,nov,thu,125,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
59,retired,married,unknown,no,yes,yes,cellular,aug,fri,117,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
59,admin.,married,basic.4y,unknown,yes,no,cellular,aug,tue,306,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
37,management,unknown,high.school,no,no,no,telephone,may,thu,95,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
53,blue-collar,single,basic.9y,no,yes,no,cellular,jul,wed,355,1,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6
45,technician,married,university.degree,no,yes,no,cellular,nov,wed,359,1,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5
54,self-employed,married,university.degree,unknown,yes,no,cellular,aug,thu,148,13,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
30,technician,single,high.school,unknown,no,no,cellular,aug,mon,339,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
44,unemployed,divorced,basic.6y,no,no,no,cellular,may,mon,208,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
37,blue-collar,married,basic.9y,no,yes,yes,telephone,may,fri,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
27,blue-collar,single,basic.9y,unknown,yes,no,telephone,jul,mon,21,31,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
50,admin.,married,university.degree,no,no,no,cellular,aug,mon,98,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
46,entrepreneur,married,university.degree,no,unknown,unknown,cellular,nov,mon,254,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
23,student,single,high.school,no,yes,no,cellular,apr,thu,354,3,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
39,admin.,single,high.school,unknown,yes,no,telephone,may,thu,51,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
49,admin.,married,university.degree,no,yes,no,cellular,aug,tue,62,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
58,retired,divorced,university.degree,no,yes,no,telephone,may,wed,314,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
31,admin.,single,university.degree,no,yes,yes,cellular,aug,mon,207,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
45,admin.,single,university.degree,no,yes,no,cellular,jul,thu,544,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
36,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,97,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
41,management,married,university.degree,no,yes,yes,telephone,jun,fri,87,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
45,technician,married,university.degree,no,yes,no,telephone,may,fri,240,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
37,services,married,high.school,no,no,no,cellular,may,fri,228,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
53,blue-collar,married,unknown,no,no,no,cellular,aug,mon,115,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
51,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,162,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
50,blue-collar,married,basic.4y,no,no,no,cellular,jul,mon,244,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
35,technician,married,professional.course,no,no,no,telephone,jun,thu,159,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
63,admin.,married,university.degree,no,yes,no,cellular,jul,fri,396,2,999,0,nonexistent,-1.7,94.215,-40.3,0.885,4991.6
30,admin.,married,university.degree,no,no,yes,cellular,may,mon,85,2,9,2,success,-1.8,93.876,-40.0,0.701,5008.7
29,blue-collar,married,unknown,no,yes,no,cellular,jul,wed,167,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
41,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,thu,84,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
58,retired,married,university.degree,unknown,yes,yes,cellular,aug,wed,269,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
51,unemployed,married,professional.course,no,no,no,telephone,may,tue,76,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
46,technician,married,university.degree,unknown,no,no,cellular,aug,mon,139,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
38,technician,married,university.degree,no,yes,no,cellular,may,wed,147,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
45,entrepreneur,married,basic.4y,unknown,no,no,cellular,may,mon,211,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1
31,technician,married,professional.course,no,no,no,cellular,may,fri,166,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
30,student,single,university.degree,no,yes,no,cellular,dec,mon,256,1,999,0,nonexistent,-3.0,92.713,-33.0,0.706,5023.5
44,admin.,married,university.degree,no,yes,no,telephone,jun,thu,351,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
43,technician,single,professional.course,no,yes,no,telephone,jun,wed,184,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
59,retired,married,basic.4y,no,yes,yes,cellular,aug,thu,265,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
29,admin.,single,university.degree,unknown,no,yes,telephone,jun,tue,816,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
36,admin.,single,university.degree,no,no,no,cellular,aug,fri,71,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
52,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,317,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
49,technician,married,university.degree,no,no,no,cellular,aug,tue,90,1,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2
23,blue-collar,single,high.school,no,yes,no,cellular,jul,wed,231,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
53,blue-collar,divorced,basic.6y,no,yes,no,cellular,jun,wed,123,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
36,admin.,married,high.school,unknown,yes,no,cellular,aug,thu,165,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
28,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,mon,210,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
60,technician,married,professional.course,unknown,no,no,telephone,jul,tue,55,15,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
40,blue-collar,single,basic.9y,no,no,no,cellular,apr,wed,274,1,999,1,failure,-1.8,93.075,-47.1,1.498,5099.1
47,admin.,married,basic.4y,no,no,no,telephone,may,mon,126,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
88,retired,married,basic.4y,no,no,no,cellular,sep,mon,127,2,999,0,nonexistent,-1.1,94.199,-37.5,0.882,4963.6
28,services,single,basic.9y,no,yes,no,telephone,may,fri,393,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
34,admin.,married,high.school,no,yes,yes,telephone,may,fri,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
50,admin.,married,university.degree,unknown,yes,no,telephone,jun,thu,153,6,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
48,unknown,married,unknown,unknown,yes,no,cellular,jul,tue,198,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
50,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,fri,73,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
33,admin.,divorced,university.degree,no,no,no,telephone,may,fri,465,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
60,admin.,married,university.degree,unknown,no,no,telephone,jun,wed,521,11,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
45,admin.,married,university.degree,no,yes,no,cellular,may,fri,160,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1
38,entrepreneur,divorced,basic.9y,no,no,no,cellular,nov,wed,353,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
36,technician,married,university.degree,no,yes,no,cellular,may,mon,219,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
38,blue-collar,divorced,high.school,no,yes,no,cellular,may,thu,272,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
30,admin.,married,university.degree,no,unknown,unknown,cellular,aug,thu,55,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
56,blue-collar,married,basic.6y,no,yes,yes,cellular,apr,mon,223,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
39,entrepreneur,married,basic.9y,unknown,yes,yes,cellular,may,thu,158,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
38,technician,single,high.school,no,no,no,cellular,apr,fri,161,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
36,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,160,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
45,admin.,married,high.school,no,yes,no,cellular,aug,thu,41,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
51,admin.,married,high.school,no,yes,no,telephone,may,thu,431,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
29,technician,married,professional.course,no,no,no,telephone,may,tue,128,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
29,admin.,married,high.school,no,no,no,telephone,jul,mon,89,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
39,admin.,married,university.degree,no,no,no,cellular,aug,thu,436,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
27,student,single,university.degree,no,no,no,telephone,apr,thu,141,1,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1
52,blue-collar,married,professional.course,unknown,yes,no,cellular,nov,wed,85,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
54,unemployed,married,university.degree,unknown,no,no,telephone,jul,thu,106,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
30,technician,married,professional.course,no,yes,no,cellular,aug,tue,205,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
26,admin.,single,university.degree,no,no,no,cellular,jul,tue,212,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
39,technician,single,professional.course,no,yes,no,telephone,jun,mon,182,4,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1
42,blue-collar,married,basic.6y,no,yes,no,cellular,jul,wed,72,1,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2
33,admin.,married,high.school,no,yes,no,telephone,jun,mon,111,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
45,technician,single,university.degree,no,no,no,cellular,may,tue,146,2,999,1,failure,-1.8,93.876,-40.0,0.697,5008.7
48,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,tue,213,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
38,blue-collar,divorced,high.school,no,yes,no,cellular,jul,mon,91,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
45,technician,married,professional.course,no,no,no,cellular,aug,mon,82,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
54,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,73,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
22,housemaid,single,high.school,no,yes,yes,cellular,jul,mon,767,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
33,blue-collar,single,basic.4y,no,yes,yes,cellular,may,wed,409,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
53,self-employed,married,basic.9y,no,yes,no,cellular,nov,mon,169,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8
51,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,21,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
28,technician,married,basic.9y,no,unknown,unknown,cellular,jul,mon,153,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
47,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,wed,89,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
57,services,married,professional.course,no,yes,no,cellular,aug,wed,160,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
54,admin.,married,university.degree,no,no,no,cellular,nov,mon,178,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
37,technician,single,professional.course,unknown,no,no,cellular,jul,wed,482,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
32,admin.,divorced,basic.9y,no,no,no,cellular,jul,mon,177,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
57,services,divorced,high.school,unknown,no,no,telephone,jun,fri,53,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
32,admin.,single,basic.9y,unknown,no,no,telephone,may,thu,44,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
43,technician,married,professional.course,no,yes,no,cellular,nov,tue,166,3,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8
54,retired,divorced,basic.4y,no,no,no,telephone,jun,thu,170,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
42,admin.,married,university.degree,no,no,no,cellular,aug,tue,101,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
34,admin.,married,university.degree,no,no,no,telephone,jun,fri,198,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1
30,blue-collar,married,high.school,no,yes,no,telephone,mar,tue,904,1,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7
50,admin.,married,university.degree,no,unknown,unknown,cellular,may,wed,801,1,999,1,failure,-1.8,93.876,-40.0,0.682,5008.7
30,unemployed,single,basic.9y,no,no,no,telephone,may,tue,294,10,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
37,admin.,single,basic.9y,no,yes,yes,cellular,may,wed,147,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
40,admin.,single,unknown,unknown,yes,no,telephone,may,wed,30,12,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
60,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,138,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
45,services,married,basic.6y,no,unknown,unknown,telephone,jun,wed,173,10,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
48,admin.,married,university.degree,no,no,yes,cellular,may,mon,312,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1
36,services,married,basic.6y,no,yes,no,telephone,may,thu,64,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
